name	taxid
Candidatus_Kinetoplastibacterium_sorsogonicusi	1576550
Candidatus_Nanopusillus_acidilobi	1577684
Acidilobus_sp._7A	1577685
Candidatus_Methanoplasma_termitum	1577791
Mycobacteroides_saopaulense	1578165
Edwardsiella_sp._EA181011	1578828
Halocynthiibacter_arcticus	1579316
Wenzhouxiangella_marina	1579979
Candidatus_Nitrosopumilus_adriaticus	1580092
Phaeobacter_piscinae	1580596
Candidatus_Methylopumilus_planktonicus	1581557
Candidatus_Methylopumilus_turicensis	1581680
Candidatus_Nitrosopumilus_piranensis	1582439
Fusobacterium_hwasookii	1583098
Myroides_sp._A21	1583100
Lentzea_guizhouensis	1586287
Arthrobacter_sp._Hiyo8	1588023
Haloarcula_sp._CBA1115	1592728
Onygenales_incertae_sedis	1593277
Massilia_sp._YMA4	1593482
Planococcus_faecalis	1598147
Candidatus_Nitrosotenuis_cloacae	1603555
Desulfuromonas_soudanensis	1603606
Halanaeroarchaeum_sulfurireducens	1604004
Lysobacter_maris	1605891
Sinocyclocheilus_anshuiensis	1608454
Candidatus_Filomicrobium_marinum	1608628
Pyrococcus_kukulkanii	1609559
Novosphingobium_sp._P6W	1609758
Confluentimicrobium_sp._EMB200-NS6	1609966
Methanobrevibacter_sp._YE315	1609968
Sphingomonas_hengshuiensis	1609977
Tessaracoccus_flavus	1610493
Halomonas_sp._R57-5	1610576
Pseudomonas_sp._MRSN12121	1611770
Niveispirillum_cyanobacteriorum	1612173
Actinoalloteichus_sp._GBA129-24	1612551
Actinoalloteichus_sp._ADI127-7	1612552
Geminocystis_sp._NIES-3708	1615909
Streptomyces_formicae	1616117
Paenibacillus_bovis	1616788
Geminocystis_sp._NIES-3709	1617448
Psychromicrobium_lacuslunae	1618207
Cnuibacter_physcomitrellae	1619308
Erwinia_gerundensis	1619313
Sulfuricaulis_limicola	1620215
Spongiibacter_sp._IMCC21906	1620392
Hoeflea_sp._IMCC20628	1620421
Lutibacter_profundi	1622118
Bacillus_sp._LM_4-2	1628753
Geobacillus_sp._12AMOR1	1629723
Dermabacter_vaginalis	1630135
Candidatus_Nitrosoglobus_terrae	1630141
Gemmata_sp._SH-PL17	1630693
Weissella_jogaejeotgali	1631871
Planctomyces_sp._SH-PL14	1632864
Pirellula_sp._SH-Sr6A	1632865
Acetobacter_oryzifermentans	1633874
Citromicrobium_sp._JL477	1634516
Planctomyces_sp._SH-PL62	1636152
Aeromonas_sp._ASNIH3	1636608
Verrucomicrobia_bacterium_IMCC26134	1637999
Chania_multitudinisentens	1639108
Magnetospirillum_sp._ME-1	1639348
Pseudonocardia_sp._HH130629-09	1641402
Streptomyces_alfalfae	1642299
Petrimonas_mucosa	1642646
Proteiniphilum_saccharofermentans	1642647
Devosia_sp._H5989	1643450
Acinetobacter_sp._TTH0-4	1646498
Anabaena_sp._WA102	1647413
Erythrobacter_atlanticus	1648404
Bacillus_paralicheniformis	1648923
Streptomyces_sp._CFMR_7	1649184
Yersinia_pseudotuberculosis_complex	1649845
Pseudomonas_sp._CCOS_191	1649877
Edwardsiella_sp._LADL05-105	1650654
Actinobacteria_bacterium_IMCC26256	1650658
Corynebacterium_crudilactis	1652495
Arthrobacter_sp._YC-RL1	1652545
Caldimicrobium_thiodismutans	1653476
Rhodococcus_sp._PBTS_1	1653478
Rhodococcus_sp._PBTS_2	1653479
Alloactinosynnema_sp._L-07	1653480
Blattabacterium_cuenoti	1653831
unclassified_Pelagibacteraceae	1655516
Mitsuaria_sp._7	1658665
Arsenicicoccus_sp._oral_taxon_190	1658671
Ottowia_sp._oral_taxon_894	1658672
Methylophilus_sp._TWE2	1662285
Magnetospirillum_sp._XM-1	1663591
Bacillus_glycinifermentans	1664069
Mesorhizobium_oceanicum	1670800
Marinobacter_sp._CP1	1671721
Sphingobium_hydrophobicum	1673076
Cuniculiplasma_divulgatum	1673428
Borrelia_mayonii	1674146
Labrenzia_sp._CP4	1674922
Thermococcus_sp._2319x1	1674923
Megasphaera_hexanoica	1675036
Sulfurifustis_variabilis	1675686
Hungateiclostridium_saccincola	1677857
Massilia_sp._NR_4-1	1678028
Limnohabitans_sp._63ED37-2	1678128
Limnohabitans_sp._103DPR2	1678129
Burkholderia_sp._HB1	1678678
Flavobacterium_kingsejongi	1678728
Candidatus_Methylopumilus	1679002
Haloarculaceae_archaeon_HArcel1	1679096
Akkermansia_glycaniphila	1679444
Caulobacter_flavus	1679497
Herbinix_luporum	1679721
Chryseobacterium_glaciei	1685010
Bartonella_apis	1686310
Pseudonocardia_sp._EC080610-09	1688404
Arthrobacter_sp._LS16	1690248
Bacteroidetes_bacterium_UKL13-3	1690483
Hyphomonadaceae_bacterium_UKL13-1	1690484
Betaproteobacteria_bacterium_UKL13-2	1690485
Pseudonocardia_sp._HH130630-07	1690815
Enterobacter_sp._FY-07	1692238
Paenibacillus_sp._32O-W	1695218
Microbacterium_sp._CGR1	1696072
Bordetella_sp._H567	1697043
Oblitimonas_alkaliphila	1697053
Psychrobacter_sp._P2G3	1699622
Psychrobacter_sp._P11G5	1699624
Candidatus_Bathyarchaeota_archaeon_BA1	1700835
Candidatus_Bathyarchaeota_archaeon_BA2	1700836
unclassified_Candidatus_Bathyarchaeota	1700837
Faecalibaculum_rodentium	1702221
Chelatococcus_sp._CO-6	1702325
Citrobacter_sp._CRE-46	1703250
Rhizobium_sp._N1341	1703962
Rhizobium_sp._N731	1703966
Arthrobacter_sp._ERGS1	1704044
Candidatus_Xiphinematobacter_sp._Idaho_Grape	1704307
Methylovulum_psychrotolerans	1704499
Candidatus_Thioglobus_autotrophicus	1705394
Capnocytophaga_sp._oral_taxon_323	1705617
Massilia_sp._WG5	1707785
Wallemia_mellicola	1708541
Baudoinia_panamericana	1709381
Thermococcus_piezophilus	1712654
Turicibacter_sp._H121	1712675
Microbacterium_sp._No._7	1714373
Aquimarina_sp._AD1	1714848
Aquimarina_sp._AD10	1714849
Aquimarina_sp._BL5	1714860
Methanosarcina_flavescens	1715806
Candidatus_Nitrospira_inopinata	1715989
Pseudodesulfovibrio_indicus	1716143
Marinifilaceae_bacterium_SPP2	1717717
Candidatus_Riesia_sp._GBBU	1719125
Exaiptasia_pallida	1720309
Psychrobacter_sp._AntiMn-1	1720344
Chryseobacterium_sp._IHB_B_17019	1721091
Rhodococcus_sp._008	1723645
Candidatus_Desulfovibrio_trichonymphae	1725232
Streptomyces_sp._CdTB01	1725411
Algoriphagus_sp._M8-2	1727163
Pedobacter_sp._PACM_27299	1727164
Methylomonas_sp._DH-1	1727196
Salegentibacter_sp._T436	1729720
Candidatus_Peribacter_riflensis	1735162
Algibacter_alginicilyticus	1736674
Nanohaloarchaea_archaeon_SG9	1737403
Burkholderia_sp._Bp5365	1740162
Polynucleobacter_sp._MWH-Creno-4B4	1743172
Candidatus_Tenderia_electrophaga	1748243
Mycoplasma_sp._ex_Biomphalaria_glabrata	1749074
Marinobacter_sp._LQ44	1749259
Kurthia_sp._11kri321	1750719
Nostoc_sp._NIES-3756	1751286
Streptomyces_sp._4F	1751294
Fischerella_sp._NIES-3754	1752063
Leptolyngbya_sp._NIES-3755	1752064
Paraphotobacterium_marinum	1755811
Elizabethkingia_bruuniana	1756149
Elizabethkingia_ursingii	1756150
Celeribacter_ethanolicus	1758178
Achromobacter_sp._AONIH1	1758194
Serinicoccus_sp._JLT9	1758689
Streptococcus_sp._A12	1759399
Euzebyella_marina	1761453
Hydrogenophaga_crassostreae	1763535
Paenibacillus_crassostreae	1763538
Deinococcus_actinosclerus	1768108
Paucibacter_sp._KCTC_42545	1768242
Microbulbifer_aggregans	1769779
Arthrobacter_sp._ATCC_21022	1771959
Polaribacter_vadi	1774273
Bacillus_sp._SDLI1	1774743
Alteromonas_sp._Mac1	1777491
Candidatus_Doolittlea_endobia	1778262
Candidatus_Hoaglandella_endobia	1778263
Candidatus_Mikella_endobia	1778264
Dickeya_fangzhongdai	1778540
Chromobacterium_rhizoryzae	1778675
Rhodothermaceae_bacterium_RA	1779382
Bacteria_candidate_phyla	1783234
PVC_group	1783257
FCB_group	1783270
Terrabacteria_group	1783272
TACK_group	1783275
DPANN_group	1783276
Streptomyces_qaidamensis	1783515
Flavobacterium_arcticum	1784713
Arcticibacterium_luteifluviistationis	1784714
Acinetobacter_lactucae	1785128
Gemella_sp._oral_taxon_928	1785995
Leptotrichia_sp._oral_taxon_847	1785996
Pseudomonas_versuta	1788301
Acinetobacter_larvae	1789224
Methanosphaera_sp._BMS	1789762
Wenyingzhuangia_fucanilytica	1790137
Bosea_sp._PAMC_26642	1792307
Yangia_sp._CCB-MM3	1792508
Stenotrophomonas_sp._KCTC_12332	1793721
Thermodesulfobium_acidiphilum	1794699
Burkholderia_sp._PAMC_26561	1795043
Microbacterium_sp._PAMC_28756	1795053
Echinicola_strongylocentroti	1795355
Frondihabitans_sp._PAMC_28766	1795630
Variovorax_sp._PAMC_28711	1795631
Burkholderia_sp._PAMC_28687	1795874
Bacteroides_caecimuris	1796613
Blautia_sp._YL58	1796616
Muribaculum_intestinale	1796646
Candidatus_Fluviicola_riflensis	1798018
Cyanobacteria/Melainabacteria_group	1798711
Candidatus_Fokinia_solitaria	1802984
Flavivirga_eckloniae	1803846
Burkholderia_sp._OLGA172	1804984
Amycolatopsis_albispora	1804986
Rahnella_sp._ERMR1	1805933
Bacillus_sp._BS34A	1806506
Candidatus_Promineofilum_breve	1806508
Sphingorhabdus_sp._M41	1806885
Arthrobacter_sp._ZXY-2	1806905
Stanieria_sp._NIES-3757	1807358
Acinetobacter_sp._DUT-2	1809055
Immundisolibacter_cernigliae	1810504
Streptococcus_pantholopis	1811193
Enterobacter_roggenkampii	1812935
Campylobacter_hepaticus	1813019
Geobacillus_sp._JS12	1813182
Shigella_sp._PAMC_28760	1813821
Colwellia_sp._PAMC_20917	1816218
Colwellia_sp._PAMC_21821	1816219
Marinobacterium_aestuarii	1821621
Edwardsiella_anguillarum	1821960
Desulfuromonas_sp._DDH964	1823759
Neorhizobium_sp._NCHU2750	1825976
Stenotrophomonas_sp._MYb57	1827305
Brevundimonas_sp._GW460-12-10-14-LB2	1827469
Desulfotomaculum_ferrireducens	1833852
Lachnoclostridium_sp._YL32	1834196
Hungateiclostridiaceae_bacterium_KB18	1834198
Burkholderiales_bacterium_YL45	1834205
Erysipelotrichaceae_bacterium_I46	1834207
Fibrella_sp._ES10-3-2-2	1834519
Polynucleobacter_duraquae	1835254
secondary_endosymbiont_of_Trabutina_mannipara	1835721
Maribacter_sp._T28	1836467
Lacunisphaera_limnophila	1838286
Dehalogenimonas_formicexedens	1839801
Pelobacter_sp._SFB93	1842532
Acidovorax_sp._RAC01	1842533
Sinorhizobium_sp._RAC02	1842534
Blastomonas_sp._RAC04	1842535
Agrobacterium_sp._RAC06	1842536
Hydrogenophaga_sp._RAC07	1842537
Bosea_sp._RAC05	1842539
Methyloversatilis_sp._RAC08	1842540
Rhodoferax_koreense	1842727
Sphingobium_sp._RAC03	1843368
Phaeobacter_porticola	1844006
Lactobacillus_allii	1847728
Capnocytophaga_stomatis	1848904
Exiguobacterium_sp._U13-1	1849031
Arthrobacter_sp._U41	1849032
Auricoccus_indicus	1849491
Streptomyces_sp._SAT1	1849967
Hymenobacter_nivis	1850093
Rhizorhabdus_dicambivorans	1850238
Lutibacter_sp._LPB0138	1850246
Rhodobacter_sp._LPB0142	1850250
Tenacibaculum_todarodis	1850252
Arcobacter_sp._LPB0137	1850254
Arachidicoccus_sp._BS20	1850526
Phycisphaerae_bacterium_SM-Chi-D1	1851148
Actinomyces_sp._Chiba101	1851395
Cyanobium_sp._NIES-981	1851505
Orrella_dioscoreae	1851544
Pseudomonas_silesiensis	1853130
Neisseria_sp._10023	1853278
Sphingobium_sp._EP60837	1855519
Macrococcus_canis	1855823
Luteitalea_pratensis	1855912
Pseudomonas_sp._TCU-HL1	1856685
Halothiobacillus_sp._LS2	1860122
Rhizobiales_bacterium_NRL2	1862950
Sphingopyxis_sp._MG	1866325
Phyllobacterium_zundukense	1867719
Legionella_clemsonensis	1867846
Prosthecochloris_sp._CIB_2401	1868325
Phreatobacter_cathodiphilus	1868589
Rhizobium_sp._S41	1869170
Nostoc_sp._CENA543	1869241
Paenibacillus_ihbetae	1870820
Acinetobacter_defluvii	1871111
Halodesulfurarchaeum_formicicum	1873524
Pseudocercospora_fijiensis	1873960
Marinobacter_salinus	1874317
Microvirga_ossetica	1882682
Halomonas_sp._1513	1883416
Selenomonas_sp._oral_taxon_920	1884263
Candidatus_Nanopelagicus_limnes	1884634
Candidatus_Planktophila_sulfonica	1884904
Candidatus_Planktophila_versatilis	1884905
Candidatus_Planktophila_vernalis	1884907
Candidatus_Planktophila_lacus	1884913
Candidatus_Planktophila_dulcis	1884914
Candidatus_Nanopelagicus_hibericus	1884915
Candidatus_Nanopelagicus_abundans	1884916
Anaerolineaceae_bacterium_oral_taxon_439	1889813
Brucella_sp._2002734562	1891098
Thalassospira_indica	1891279
Sulfolobus_sp._A20	1891280
Pantoea_alhagi	1891675
Fuerstia_marisgermanicae	1891926
Porphyrobacter_sp._LM_6	1896196
Amycolatopsis_sp._AA4	1896961
Halomonas_aestuarii	1897729
Rhodocyclaceae_bacterium	1898103
bacterium_AB1	1898108
Methanothermobacter_sp._MT-2	1898379
Macrococcus_sp._IME1552	1898474
Candidatus_Nitrosomarinus_catalina	1898749
Candidatus_Melainabacteria_bacterium_MEL.A1	1899017
Streptococcus_sp._NPS_308	1902136
Candidatus_Tokpelaia_hoelldoblerii	1902579
Brachybacterium_sp._P6-10-X1	1903186
Jeotgalibaca_sp._PTS2502	1903686
Oceanisphaera_avium	1903694
Tumebacillus_avium	1903704
Rhodobacteraceae_bacterium	1904441
Betaproteobacteria_bacterium_GR16-43	1904640
Stenotrophomonas_sp._LM091	1904944
Pectobacterium_parmentieri	1905730
Curtobacterium_sp._BH-2-1-1	1905847
Jeongeupia_sp._USM3	1906741
Microbacterium_sp._BH-3-3-3	1906742
Lelliottia_jeotgali	1907578
Nonomuraea_sp._ATCC_55076	1909395
Tessaracoccus_sp._T2.5-30	1909732
Amycolatopsis_sp._BJA-103	1911175
Marinilactibacillus_sp._15R	1911586
Virgibacillus_sp._6R	1911587
Tenericutes_bacterium_MZ-XQ	1911683
Tenericutes_bacterium_MO-XQ	1911684
Methanobacterium_sp._MZ-A1	1911685
Peptoniphilus_sp._ING2-D1G	1912856
Blautia_sp._N6H1-15	1912897
Gramella_salexigens	1913577
Sphingopyxis_sp._LPB0140	1913578
Thioclava_nitratireducens	1915078
Microbacterium_sp._1.5R	1916917
Ketobacter_alkanivorans	1917421
Sulfitobacter_sp._AM1-D1	1917485
Enterobacteriaceae_bacterium_ENNIH2	1920109
Citrobacter_sp._CFNIH10	1920110
Leclercia_sp._LSNIH1	1920114
Leclercia_sp._LSNIH3	1920116
Delftia_sp._HK171	1920191
Candidatus_Mancarchaeum_acidiphilum	1920749
Marivivens_sp._JLT3646	1920883
Mariprofundus_aestuarium	1921086
Mariprofundus_ferrinatatus	1921087
Geobacillus_genomosp._3	1921421
Sphingomonas_sp._JJ-A5	1921510
Paraburkholderia_sp._SOS3	1926494
Sodalis_endosymbiont_of_Henestaris_halophilus	1929246
Sporosarcina_sp._P37	1930546
Sporosarcina_sp._P33	1930764
Haloarcula_taiwanensis	1932004
Halorientalis_sp._IM1011	1932360
Sphingobacterium_sp._B29	1933220
Glutamicibacter_halophytocola	1933880
Bartonella_sp._WD16.2	1933904
Bartonella_sp._JB15	1933906
Bartonella_sp._JB63	1933907
Bartonella_sp._A1379B	1933910
Bartonella_sp._Raccoon60	1933912
Winogradskyella_sp._J14-2	1936080
Seonamhaeicola_sp._S2-3	1936081
Bacillus_amyloliquefaciens_group	1938374
Aquaspirillum_sp._LM1	1938604
Brevundimonas_sp._LM2	1938605
Janthinobacterium_sp._LM6	1938606
Sphingomonas_sp._LM7	1938607
Nostocales_cyanobacterium_HT-58-2	1940762
Sedimentisphaera_cyanobacteriorum	1940790
Sedimentisphaera_salicampi	1941349
Cellvibrio_sp._PSBB023	1945512
Capnocytophaga_sp._H4358	1945658
Paracoccus_contaminans	1945662
Actinomyces_gaoshouyii	1960083
Sphingomonas_sp._NIC1	1961362
Streptomyces_sp._MOE7	1961713
Bacillus_intestinalis	1963032
Campylobacter_pinnipediorum	1965231
Colwellia_beringensis	1967665
Microcystis_sp._MC19	1967666
Rhizobium_esperanzae	1967781
Chlamydia_sp._S15-834C	1967783
Sulfitobacter_sp._D7	1968541
Phytobacter_ursingii	1972431
Prosthecochloris_sp._HL-130-GSB	1974213
Petrimonas_sp._IBARAKI	1978337
Cryobacterium_sp._LW097	1978566
Cellulosimicrobium_sp._TH-20	1980001
Xanthomonas_phaseoli	1985254
Sulfuriferula_sp._AH1	1985873
Desulfobulbus_sp._ORNL	1986146
Brevefilum_fermentans	1986204
Sulfurospirillum_sp._SL2-1	1986224
Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	1986952
Aurantimicrobium_sp._MWH-Mo1	1987356
Cellvibrio_sp._PSBB006	1987723
Cellulomonas_sp._PSBB021	2003551
Stenotrophomonas_sp._WZN-1	2005046
Legionella_endosymbiont_of_Polyplax_serrata	2005262
Chondrocystis_sp._NIES-4102	2005460
Thauera_sp._K11	2005884
Luteimonas_sp._100111	2006110
Thermococcus_sp._5-4	2008440
Sagittula_sp._P11	2009329
Erythrobacter_sp._KY5	2011159
Chryseobacterium_sp._T16E-39	2015076
Virgibacillus_phasianinus	2017483
Brachybacterium_sp._VM2412	2017484
Brachybacterium_sp._VR2415	2017485
Methanothermobacter_sp._EMTCatA1	2017966
Kitasatospora_sp._MMS16-BH015	2018025
Shewanella_bicestrii	2018305
Rhizobium_sp._Kim5	2020311
Arthrobacter_sp._YN	2020486
Ahniella_affigens	2021234
Labrenzia_sp._VG12	2021862
Porphyrobacter_HT-58-2	2023229
Plantactinospora_sp._KBS50	2024580
Methanobacterium_sp._BRmetb2	2025350
Vibrio_qinghaiensis	2025808
Parabacteroides_sp._CT06	2025876
Herbaspirillum_sp._meg3	2025949
Paraburkholderia_aromaticivorans	2026199
Klebsiella_quasivariicola	2026240
Rhodobiaceae_bacterium	2026785
Verrucomicrobia_bacterium	2026799
Candidatus_Bipolaricaulis_anaerobius	2026885
Providencia_sp._WCHPr000369	2027290
Mariniflexile_sp._TRM1-10	2027857
Chitinophaga_caeni	2029983
Shewanella_sp._WE21	2029986
Glaesserella_sp._15-184	2030797
Aeromonas_sp._CU5	2033033
Serratia_sp._MYb239	2033438
Actinoplanes_sp._SE50	2033844
Aerococcaceae_bacterium_ZY16052	2036206
Chryseobacterium_sp._6424	2039166
Candidatus_Nanopelagicus	2039639
Gemella_sp._ND_6198	2040624
Pectobacterium_polaris	2042057
Natronolimnobius_sp._AArc1	2044521
Massilia_violaceinigra	2045208
Thalassospira_marina	2048283
Solibacillus_sp._R5-41	2048654
Methylobacterium_currus	2051553
Dietzia_sp._JS16-p6b	2052657
Oceanobacillus_sp._160	2052660
Neisseriaceae_bacterium_DSM_100970	2052837
Enterobacteriaceae_bacterium_S05	2052938
Candidatus_Coxiella_mudrowiae	2054173
Cyanobacterium_sp._HL-69	2054282
Kyrpidia_spormannii	2055160
Idiomarina_sp._X4	2055892
Spirosoma_pollinicola	2057025
Acidipropionibacterium_virtanenii	2057246
Bradyrhizobium_sp._SK17	2057741
Lacinutrix_sp._Bg11-31	2057808
Candidatus_Nitrosocaldus_cavascurensis	2058097
Nonlabens_sp._MB-3u-79	2058134
Olleya_sp._Bg11-27	2058135
Planococcus_sp._MB-3u-03	2058136
Polaribacter_sp._ALD11	2058137
Chromobacterium_sp._ATCC_53434	2059672
Gordonia_sp._YC-JH1	2059875
Altererythrobacter_sp._B11	2060312
Neorhizobium_sp._SOG26	2060726
Paracoccus_sp._CBA4604	2065379
Mesorhizobium_japonicum	2066070
Methylobacterium_sp._DM1	2067957
Azoarcus_sp._SY39	2067960
Tamlana_sp._UJ94	2069432
Sulfitobacter_sp._JL08	2070369
Plantactinospora_sp._BB1	2071627
Lysinibacillus_sp._YS11	2072025
Actinoalloteichus_sp._AHMU_CJ021	2072503
Massilia_armeniaca	2072590
Sphingorhabdus_sp._YGSMI21	2077182
Arthrobacter_sp._PGP41	2079227
Aurantimicrobium_sp._MWH-Uga1	2079575
Salinibacterium_sp._CGMCC_1.16371	2079791
Mycetocola_sp._449	2079792
Aeromicrobium_sp._592	2079793
Zoogloeaceae_bacteirum_Par-f-2	2080469
Agromyces_sp._30A	2080742
Actinomyces_sp._oral_taxon_897	2081702
Peptostreptococcaceae_bacterium_oral_taxon_929	2081703
Lysinibacillus_sp._B2A1	2081964
Microvirga_sp._17_mud_1-3	2082949
Devosia_sp._I507	2083786
Natronolimnobius_sp._AArc-Mg	2086290
Aureitalea_sp._RR4-38	2094025
Victivallales_bacterium_CCUG_44730	2094242
Ruegeria_sp._NKC1-1	2099786
Idiomarina_sp._OT37-5b	2100422
Aeromicrobium_sp._A1-2	2107713
Plantactinospora_sp._BC1	2108470
Thalassococcus_sp._SH-1	2109625
Melaminivora_sp._SC2-9	2109913
Ottowia_oryzae	2109914
Simplicispira_suum	2109915
Candidatus_Phycorickettsia_trachydisci	2115978
Melaminivora_sp._SC2-7	2116657
Synechocystis_sp._IPPAS_B-1465	2116702
Variovorax_sp._PMC12	2126319
Streptacidiphilus_sp._DSM_106435	2126346
Gramella_sp._SH35	2126553
Halomonas_sp._SF2003	2136172
Megasphaera_stantonii	2144175
Lelliottia_sp._WB101	2153385
Colwellia_sp._Arc7-D	2161872
Candidatus_Nanopelagicaceae	2162846
Bordetella_sp._HZ20	2163011
Gemmobacter_sp._HYN0069	2169400
Lysinibacillus_sp._2017	2169540
Auritidibacter_sp._NML130574	2170745
Catenovulum_sp._CCB-QB4	2172099
Limnobaculum_parvum	2172103
Luteimonas_sp._83-4	2172536
Dokdonia_sp._Dokd-P16	2173169
Erythrobacter_sp._YH-07	2182384
Pseudarcicella_sp._HME7025	2183547
Salinimonas_sp._HMF8227	2183582
Salinisphaera_sp._LB1	2183911
Phenylobacterium_sp._HYN0004	2201350
Micromonospora_sp._B006	2201999
Chromobacterium_sp._IIBBL_112-1	2202141
Deinococcus_irradiatisoli	2202254
Methylobacterium_sp._17SD2-17	2202825
Psychrobacter_sp._YP14	2203895
Acidobacteriaceae_bacterium_SBC82	2211140
Photorhabdus_laumondii	2218628
Sphingomonas_sp._FARSPH	2219696
Dechloromonas_sp._HYN0024	2231055
NPAAA_clade	2231382
50_kb_inversion_clade	2231393
IRL_clade	2233839
Paracoccus_sp._SC2-6	2259340
Runella_sp._HYN0085	2259595
Raoultella_sp._X13	2259647
Acetobacter_sp._JWB	2259883
Alteromonas_sp._RKMC-009	2267264
Hydromonas_sp._F02	2268024
Runella_sp._SP2	2268026
Polaromonas_sp._SP1	2268087
Kordia_sp._SMS9	2282170
Achromobacter_sp._B7	2282475
Humibacter_sp._BT305	2282656
Sporosarcina_sp._PTS2304	2283194
Ornithinimicrobium_sp._AMA3305	2283195
Moraxellaceae_bacterium_HYN0046	2283318
Methanomada_group	2283794
Diaforarchaea_group	2283796
Lysobacter_sp._TY2-98	2290922
Stenosarchaea_group	2290931
Ruegeria_sp._AD91A	2293862
Solimonas_sp._K1W22B-7	2303331
Salinimonas_sp._N102	2303538
Marinobacter_sp._Arc7-DN-1	2304594
Breoghania_sp._L-A4	2304600
Mucilaginibacter_sp._HYN0043	2305508
Vibrio_diabolicus_subgroup	2315253
Yamadazyma_tenuis	2315449
Pseudoflavitalea_sp._5GH32-13	2315862
Hymenobacter_sp._sh-6	2319843
Sphingomonas_sp._YZ-8	2319844
Paenisporosarcina_sp._K2R23-3	2320858
Arcobacter_group	2321108
unclassified_Arcobacter_group	2321207
Chryseolinea_sp._KIS68-18	2321403
Arachidicoccus_sp._KIS59-12	2341117
Gryllotalpicola_sp._2DFW10M-5	2419771
Lactococcus_sp._1JSPR-7	2419773
Lysinimonas_sp._2DFWR-13	2419774
Gordonia_sp._MMS17-SY073	2420509
Acidovorax_sp._1608163	2478662
Chryseobacterium_sp._3008163	2478663
Commensalibacter_sp._AMU001	2478912
Buttiauxella_sp._3AFRM03	2479367
Cohnella_sp._18JY8-7	2480923
Pigmentiphaga_sp._H8	2488560
Sutterella_megalosphaeroides	2494234
Aster_yellows_witches-broom_phytoplasma	229545
Synechococcus_sp._JA-2-3Ba2-13	321332
Bacillus_sp._X12014	1565991
